band,point,freq_Hz,amplitude_dBuV
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",19,76550000.0,27.84717
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",20,79000000.0,29.22727
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",21,81450000.0,27.57693
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",22,83900000.0,26.44428
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",23,86350000.0,24.22501
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",24,88800000.0,31.25003
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",25,91250000.0,51.34509
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",26,93700000.0,43.51321
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",27,96150000.0,73.00264
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",28,98600000.0,60.52841
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",29,101050000.0,39.58599
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",30,103500000.0,53.80816
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",31,105950000.0,58.24161
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",32,108400000.0,23.48272
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",33,110850000.0,25.34743
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",34,113300000.0,25.90289
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",35,115750000.0,26.31112
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",36,118200000.0,24.71998
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",37,120650000.0,23.1053
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",38,123100000.0,20.18002
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",39,125550000.0,22.37959
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",40,128000000.0,25.04797
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",41,130450000.0,21.43941
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",42,132900000.0,21.04518
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",43,135350000.0,23.3483
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",44,137800000.0,24.86519
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",45,140250000.0,24.72644
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",46,142700000.0,23.18857
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",47,145150000.0,20.28888
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",48,147600000.0,37.85949
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",49,150050000.0,20.73997
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",50,152500000.0,19.57822
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",51,154950000.0,19.99507
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",52,157400000.0,20.11748
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",53,159850000.0,19.40412
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",54,162300000.0,24.15701
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",55,164750000.0,19.48019
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",56,167200000.0,24.71194
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",57,169650000.0,20.32192
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",58,172100000.0,50.15247
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",59,174550000.0,43.05622
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",60,177000000.0,44.06875
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",61,179450000.0,41.06205
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",62,181900000.0,19.86098
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",63,184350000.0,19.2508
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",64,186800000.0,18.16298
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",65,189250000.0,19.43479
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",66,191700000.0,19.67744
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",67,194150000.0,20.52757
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",68,196600000.0,20.38553
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",69,199050000.0,22.80066
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",70,201500000.0,19.4549
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",71,203950000.0,19.33128
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",72,206400000.0,19.42648
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",73,208850000.0,21.37337
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",74,211300000.0,20.8202
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",75,213750000.0,24.32922
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",76,216200000.0,24.51447
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",77,218650000.0,20.72746
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",78,221100000.0,19.06601
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",79,223550000.0,19.69635
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",80,226000000.0,19.35472
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",81,228450000.0,18.88009
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",82,230900000.0,18.82876
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",83,233350000.0,19.53526
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",84,235800000.0,19.45575
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",85,238250000.0,18.84951
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",86,240700000.0,19.42123
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",87,243150000.0,19.29043
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",88,245600000.0,20.2174
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",89,248050000.0,26.60616
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",90,250500000.0,18.57065
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",91,252950000.0,18.2519
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",92,255400000.0,20.29789
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",93,257850000.0,18.29374
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",94,260300000.0,19.81439
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",95,262750000.0,24.90391
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",96,265200000.0,18.14075
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",97,267650000.0,18.61747
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",98,270100000.0,18.60168
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",99,272550000.0,18.63169
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",100,275000000.0,18.41409
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",101,277450000.0,18.31759
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",102,279900000.0,18.48803
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",103,282350000.0,19.78704
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",104,284800000.0,19.27049
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",105,287250000.0,18.94725
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",106,289700000.0,18.75408
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",107,292150000.0,18.26906
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",108,294600000.0,20.65409
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",109,297050000.0,20.61731
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",110,299500000.0,19.60399
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",111,301950000.0,20.20676
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",112,304400000.0,18.70605
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",113,306850000.0,22.5868
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",114,309300000.0,18.66802
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",115,311750000.0,19.20239
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",116,314200000.0,22.19513
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",117,316650000.0,19.15432
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",118,319100000.0,20.25707
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",119,321550000.0,19.71607
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",120,324000000.0,18.9621
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",121,326450000.0,19.43026
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",122,328900000.0,19.92811
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",123,331350000.0,19.72183
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",124,333800000.0,19.88191
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",125,336250000.0,19.56759
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",126,338700000.0,18.98408
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",127,341150000.0,20.40091
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",128,343600000.0,20.90766
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",129,346050000.0,22.69006
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",130,348500000.0,21.79116
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",131,350950000.0,19.48478
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",132,353400000.0,20.93391
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",133,355850000.0,19.80525
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",134,358300000.0,22.63199
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",135,360750000.0,20.93986
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",136,363200000.0,19.48914
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",137,365650000.0,20.49249
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",138,368100000.0,19.56613
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",139,370550000.0,19.53401
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",140,373000000.0,21.06731
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",141,375450000.0,19.94877
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",142,377900000.0,19.96624
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",143,380350000.0,20.28458
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",144,382800000.0,20.87369
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",145,385250000.0,20.52166
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",146,387700000.0,19.8311
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",147,390150000.0,20.00051
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",148,392600000.0,20.40775
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",149,395050000.0,19.4667
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",150,397500000.0,19.69404
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",151,399950000.0,20.13338
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",152,402400000.0,20.33423
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",153,404850000.0,19.82391
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",154,407300000.0,22.7621
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",155,409750000.0,19.47638
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",156,412200000.0,19.57568
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",157,414650000.0,20.60486
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",158,417100000.0,19.53276
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",159,419550000.0,20.44591
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",160,422000000.0,20.75182
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",161,424450000.0,21.06848
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",162,426900000.0,20.6415
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",163,429350000.0,21.27086
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",164,431800000.0,21.59463
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",165,434250000.0,20.61012
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",166,436700000.0,19.81612
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",167,439150000.0,20.03859
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",168,441600000.0,21.31496
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",169,444050000.0,25.04929
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",170,446500000.0,20.38012
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",171,448950000.0,25.04613
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",172,451400000.0,20.61252
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",173,453850000.0,27.96044
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",174,456300000.0,19.73781
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",175,458750000.0,20.91375
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",176,461200000.0,21.00081
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",177,463650000.0,24.23881
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",178,466100000.0,20.96666
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",179,468550000.0,43.67649
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",180,471000000.0,40.17806
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",181,473450000.0,34.57439
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",182,475900000.0,25.20388
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",183,478350000.0,20.09844
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",184,480800000.0,41.46062
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",185,483250000.0,38.6848
"{'label': '30 MHz - 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",186,485700000.0,31.79815
